step_time,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
2026-01-30 13:38:00,TRANSFER,2250.82,acct_0000522,6227.05,3976.23,acct_0001093,12629.79,14880.62,0
2026-01-30 13:41:00,DEBIT,3433.16,acct_0001251,12151.27,8718.11,acct_0000157,22649.32,26082.48,0
2026-01-30 13:43:00,PAYMENT,4349.42,acct_0001164,9874.37,5524.95,acct_0001979,553.75,4903.18,0
2026-01-30 13:44:00,TRANSFER,675.27,acct_0000690,6495.1,5819.83,acct_0002139,5222.17,5897.44,0
2026-01-30 13:45:00,PAYMENT,3563.94,acct_0000224,19414.16,15850.21,acct_0001792,0.0,3563.94,0
2026-01-30 13:46:00,TRANSFER,202.64,acct_0001708,538.55,335.91,acct_0002496,31948.09,32150.73,0
2026-01-30 13:46:00,PAYMENT,269.97,acct_0000593,4120.19,3850.22,acct_0002101,38273.9,38543.87,0
2026-01-30 13:48:00,CASH_OUT,2243.6,acct_0000130,12339.78,10096.18,acct_0002387,0.0,2243.6,0
2026-01-30 13:48:00,CASH_OUT,25681.83,acct_0001386,25818.16,136.33,mule_0057,0.0,25681.83,1
2026-01-30 13:48:00,CASH_OUT,9300.78,acct_0002163,8800.78,0.0,acct_0001941,5406.17,14706.95,0
2026-01-30 13:49:00,CASH_IN,9136.49,acct_0000268,10683.57,1547.08,acct_0000250,11798.3,20934.79,0
2026-01-30 13:50:00,PAYMENT,15085.98,acct_0001396,18432.33,3346.35,acct_0002487,10749.89,25835.87,0
2026-01-30 13:51:00,PAYMENT,662.62,acct_0002267,4618.12,3955.5,acct_0000681,4366.08,5028.7,0
2026-01-30 13:52:00,CASH_IN,500.06,acct_0002498,436.98,0.0,acct_0001830,47070.39,47570.45,0
2026-01-30 13:53:00,CASH_OUT,688.18,acct_0001772,2222.31,1534.13,acct_0000598,15145.59,15833.77,0
2026-01-30 13:56:00,PAYMENT,1902.65,acct_0000541,5653.33,3750.68,acct_0000096,4166.63,6069.28,0
2026-01-30 13:57:00,CASH_IN,121.45,acct_0001071,1338.99,1217.54,acct_0001039,10592.62,10714.07,0
2026-01-30 13:57:00,TRANSFER,16441.45,acct_0000217,30027.39,13585.94,acct_0001285,6839.86,23281.31,0
2026-01-30 13:58:00,CASH_IN,1763.12,acct_0001099,7720.55,5957.43,acct_0001036,37308.17,39071.29,0
2026-01-30 13:58:00,PAYMENT,578.42,acct_0000079,4766.78,4188.36,acct_0002359,22515.84,23094.26,0
2026-01-30 13:59:00,DEBIT,614.09,acct_0002167,2548.66,1934.58,acct_0000908,0.0,614.09,0
2026-01-30 13:59:00,CASH_OUT,2348.3,acct_0000089,23952.4,21604.1,acct_0000673,24065.16,26413.46,0
2026-01-30 13:59:00,TRANSFER,245.23,acct_0000642,12.28,0.0,acct_0000638,4377.99,4623.22,0
2026-01-30 14:00:00,DEBIT,4573.29,acct_0001767,30725.86,26152.56,acct_0001821,9739.65,14312.94,0
2026-01-30 14:01:00,PAYMENT,7908.29,acct_0000117,8040.34,132.05,acct_0000728,10609.36,18517.64,0
2026-01-30 14:01:00,PAYMENT,8013.71,acct_0001164,13784.68,5770.97,acct_0001865,16897.17,24910.88,0
2026-01-30 14:02:00,CASH_OUT,5722.02,acct_0001144,10335.62,4613.6,acct_0000446,6961.44,12683.46,0
2026-01-30 14:03:00,TRANSFER,3028.05,acct_0001140,15856.86,12828.81,acct_0001829,2928.18,5956.23,0
2026-01-30 14:03:00,PAYMENT,576.92,acct_0000507,3074.49,2497.57,acct_0001306,12586.62,13163.54,0
2026-01-30 14:03:00,PAYMENT,125.83,acct_0002320,2488.66,2362.83,acct_0001578,6195.08,6320.91,0
2026-01-30 14:03:00,CASH_OUT,7456.66,acct_0001395,30188.54,22731.89,acct_0000659,595.11,8051.77,0
2026-01-30 14:05:00,PAYMENT,6981.68,acct_0000175,36762.76,29781.09,acct_0001530,14878.8,21860.48,0
2026-01-30 14:06:00,PAYMENT,1527.51,acct_0000995,9938.9,8411.39,acct_0001576,9873.15,11400.66,0
2026-01-30 14:07:00,CASH_OUT,2719.15,acct_0002495,7517.22,4798.07,acct_0001154,9279.3,11998.45,0
2026-01-30 14:07:00,PAYMENT,594.43,acct_0000139,3196.18,2601.75,acct_0001043,5724.96,6319.39,0
2026-01-30 14:07:00,PAYMENT,287.11,acct_0002197,1196.22,909.1,acct_0002064,10686.74,10973.85,0
2026-01-30 14:08:00,PAYMENT,1309.27,acct_0002242,6073.35,4764.08,acct_0002163,15386.33,16695.6,0
2026-01-30 14:12:00,PAYMENT,1797.96,acct_0001591,2757.03,959.06,acct_0001026,5719.56,7517.52,0
2026-01-30 14:13:00,PAYMENT,1483.29,acct_0001563,4114.89,2631.6,acct_0000740,17043.86,18527.15,0
2026-01-30 14:13:00,PAYMENT,102.63,acct_0000185,105.25,2.62,acct_0000761,25748.13,25850.76,0
2026-01-30 14:13:00,PAYMENT,820.28,acct_0002095,7261.11,6440.84,acct_0002353,15822.64,16642.91,0
2026-01-30 14:13:00,PAYMENT,10357.16,acct_0001299,19988.58,9631.41,acct_0002438,752.76,11109.93,0
2026-01-30 14:14:00,CASH_OUT,298.15,acct_0000610,1053.78,755.63,acct_0000271,21001.76,21299.91,0
2026-01-30 14:14:00,CASH_OUT,33573.92,acct_0001026,33073.92,0.0,acct_0001891,5432.0,39005.91,0
2026-01-30 14:15:00,TRANSFER,11910.97,acct_0000930,14419.91,2508.93,acct_0000052,4987.42,16898.39,0
2026-01-30 14:15:00,PAYMENT,108.8,acct_0000651,43.27,0.0,acct_0000325,10525.67,10634.47,0
2026-01-30 14:16:00,PAYMENT,7379.87,acct_0000175,17478.38,10098.51,acct_0000333,13196.76,20576.63,0
2026-01-30 14:17:00,TRANSFER,469.63,acct_0000168,1123.43,653.8,acct_0001991,2613.02,3082.66,0
2026-01-30 14:18:00,PAYMENT,10032.16,acct_0002156,34777.56,24745.4,acct_0001173,2345.61,12377.77,0
2026-01-30 14:18:00,PAYMENT,667.98,acct_0001369,1373.66,705.68,acct_0001567,4448.53,5116.51,0
2026-01-30 14:20:00,CASH_OUT,2550.35,acct_0002058,11467.86,8917.5,acct_0001453,15584.43,18134.79,0
2026-01-30 14:20:00,CASH_OUT,2540.53,acct_0001067,3975.16,1434.64,acct_0002101,924.13,3464.66,0
2026-01-30 14:21:00,TRANSFER,3869.03,acct_0000811,12077.96,8208.93,acct_0000108,6240.0,10109.02,0
2026-01-30 14:21:00,PAYMENT,2200.26,acct_0000731,4381.19,2180.92,acct_0002279,25276.75,27477.01,0
2026-01-30 14:22:00,TRANSFER,3038.76,acct_0000104,4644.39,1605.63,acct_0001601,3253.99,6292.75,0
2026-01-30 14:22:00,PAYMENT,4815.35,acct_0002246,12205.68,7390.33,acct_0000155,5627.13,10442.48,0
2026-01-30 14:23:00,CASH_OUT,936.75,acct_0002322,2866.72,1929.96,acct_0001276,6998.51,7935.26,0
2026-01-30 14:25:00,PAYMENT,2000.18,acct_0001743,4333.96,2333.78,acct_0001855,2125.4,4125.59,0
2026-01-30 14:25:00,TRANSFER,6288.02,acct_0002274,18132.67,11844.65,acct_0001215,1201.03,7489.05,0
2026-01-30 14:26:00,DEBIT,2334.44,acct_0002231,11152.97,8818.53,acct_0002324,5513.02,7847.45,0
2026-01-30 14:27:00,PAYMENT,2897.44,acct_0002051,21327.02,18429.58,acct_0000379,24012.59,26910.03,0
2026-01-30 14:27:00,CASH_OUT,14038.49,acct_0001959,37444.73,23406.24,acct_0000719,17127.1,31165.59,0
2026-01-30 14:28:00,TRANSFER,2758.25,acct_0001214,6075.47,3317.22,acct_0001739,0.0,2758.25,0
2026-01-30 14:28:00,CASH_OUT,10090.05,acct_0000516,26210.31,16120.26,acct_0000058,1996.53,12086.58,0
2026-01-30 14:29:00,PAYMENT,5981.68,acct_0000007,10031.25,4049.57,acct_0002322,21468.7,27450.38,0
2026-01-30 14:30:00,CASH_IN,2218.12,acct_0000200,6642.32,4424.2,acct_0001678,42170.66,44388.77,0
2026-01-30 14:30:00,PAYMENT,4528.79,acct_0000144,15034.88,10506.09,acct_0001502,11672.54,16201.33,0
2026-01-30 14:32:00,DEBIT,2207.84,acct_0001977,5001.1,2793.26,acct_0002306,23576.54,25784.37,0
2026-01-30 14:32:00,PAYMENT,851.3,acct_0001987,4543.55,3692.25,acct_0001126,8559.94,9411.24,0
2026-01-30 14:33:00,CASH_OUT,462.23,acct_0001250,5930.27,5468.04,acct_0000848,2737.42,3199.65,0
2026-01-30 14:33:00,CASH_OUT,3647.19,acct_0002186,13668.09,10020.9,acct_0002297,8599.11,12246.3,0
2026-01-30 14:33:00,TRANSFER,2104.87,acct_0001269,12146.99,10042.12,acct_0002195,8368.47,10473.33,0
2026-01-30 14:34:00,CASH_IN,10126.03,acct_0001909,24970.59,14844.56,acct_0002239,593.02,10719.05,0
2026-01-30 14:35:00,TRANSFER,600.79,acct_0002017,745.96,145.17,acct_0001566,17221.81,17822.6,0
2026-01-30 14:35:00,PAYMENT,36.88,acct_0000618,0.0,0.0,acct_0000674,9894.02,9930.9,0
2026-01-30 14:35:00,TRANSFER,2166.79,acct_0000299,6073.16,3906.37,acct_0000424,12433.01,14599.8,0
2026-01-30 14:36:00,CASH_IN,859.02,acct_0001241,2729.71,1870.69,acct_0002204,9029.07,9888.09,0
2026-01-30 14:37:00,PAYMENT,3226.07,acct_0001624,2978.4,0.0,acct_0000408,15056.03,18282.1,0
2026-01-30 14:38:00,TRANSFER,6904.15,acct_0001710,12892.41,5988.25,acct_0001066,7657.32,14561.47,0
2026-01-30 14:39:00,CASH_OUT,3574.64,acct_0002370,9651.85,6077.21,acct_0000759,545.72,4120.36,0
2026-01-30 14:40:00,PAYMENT,1618.3,acct_0002319,4972.33,3354.03,acct_0000709,34654.71,36273.01,0
2026-01-30 14:40:00,TRANSFER,239.47,acct_0000288,242.72,3.25,acct_0002095,7021.65,7261.11,0
2026-01-30 14:42:00,CASH_OUT,2485.15,acct_0000968,10373.66,7888.51,acct_0001607,2162.85,4648.0,0
2026-01-30 14:42:00,PAYMENT,1801.92,acct_0001134,10215.89,8413.97,acct_0002112,34116.94,35918.86,0
2026-01-30 14:43:00,CASH_OUT,1189.11,acct_0001032,4926.88,3737.77,acct_0002064,600.75,1789.86,0
2026-01-30 14:44:00,PAYMENT,2919.63,acct_0002474,9966.74,7047.12,acct_0000352,9107.91,12027.54,0
2026-01-30 14:44:00,PAYMENT,283.4,acct_0002397,1226.54,943.14,acct_0001433,11361.88,11645.28,0
2026-01-30 14:44:00,TRANSFER,3091.82,acct_0001398,6677.33,3585.51,acct_0000229,2631.21,5723.04,0
2026-01-30 14:45:00,PAYMENT,1669.83,acct_0002433,2140.84,471.0,acct_0002431,8650.88,10320.71,0
2026-01-30 14:45:00,CASH_IN,303.73,acct_0000675,364.39,60.65,acct_0000787,5851.45,6155.19,0
2026-01-30 14:46:00,PAYMENT,5739.4,acct_0001179,33677.87,27938.47,acct_0000412,10028.41,15767.81,0
2026-01-30 14:48:00,DEBIT,1321.89,acct_0000839,15168.99,13847.1,acct_0000321,5578.53,6900.41,0
2026-01-30 14:48:00,CASH_OUT,468.71,acct_0002227,1373.52,904.81,acct_0000676,4854.92,5323.63,0
2026-01-30 14:49:00,PAYMENT,1809.54,acct_0000156,3893.42,2083.88,acct_0001106,2098.88,3908.42,0
2026-01-30 14:50:00,PAYMENT,6539.8,acct_0000112,10735.19,4195.39,acct_0000296,2249.88,8789.68,0
2026-01-30 14:50:00,TRANSFER,721.31,acct_0000955,3214.95,2493.64,acct_0002278,7819.68,8540.98,0
2026-01-30 14:50:00,CASH_IN,10179.22,acct_0000938,14894.43,4715.21,acct_0001442,13226.97,23406.19,0
2026-01-30 14:51:00,CASH_OUT,1802.4,acct_0000518,5826.55,4024.14,acct_0002469,9555.39,11357.8,0
2026-01-30 14:51:00,CASH_OUT,504.35,acct_0001339,2760.84,2256.49,acct_0002236,7709.48,8213.83,0
2026-01-30 14:52:00,PAYMENT,1106.49,acct_0001437,4917.08,3810.58,acct_0002177,22886.21,23992.71,0
2026-01-30 14:53:00,PAYMENT,770.53,acct_0000011,5010.39,4239.86,acct_0002093,7903.72,8674.25,0
2026-01-30 14:53:00,CASH_IN,1637.63,acct_0001335,6211.16,4573.54,acct_0001861,7142.03,8779.66,0
2026-01-30 14:56:00,CASH_OUT,465.78,acct_0000528,2286.74,1820.97,acct_0002084,15490.87,15956.65,0
2026-01-30 14:57:00,PAYMENT,4893.24,acct_0001228,9234.35,4341.12,acct_0001497,633.74,5526.98,0
2026-01-30 14:59:00,PAYMENT,6362.38,acct_0002436,17218.1,10855.71,acct_0000159,7923.3,14285.68,0
2026-01-30 15:00:00,TRANSFER,494.8,acct_0000840,5786.8,5292.0,acct_0000707,5696.32,6191.12,0
2026-01-30 15:00:00,PAYMENT,7856.0,acct_0000512,13921.82,6065.82,acct_0000597,21892.43,29748.44,0
2026-01-30 15:00:00,CASH_OUT,9248.32,acct_0000053,18103.29,8854.97,acct_0000274,1743.65,10991.97,0
2026-01-30 15:03:00,TRANSFER,428.33,acct_0001264,2701.23,2272.9,acct_0001337,11968.18,12396.51,0
2026-01-30 15:03:00,PAYMENT,320.17,acct_0001177,0.0,0.0,acct_0000827,11011.84,11332.01,0
2026-01-30 15:04:00,CASH_OUT,71.33,acct_0000849,0.0,0.0,acct_0001266,7394.07,7465.41,0
2026-01-30 15:04:00,PAYMENT,126.17,acct_0002186,682.45,556.27,acct_0001655,23546.15,23672.32,0
2026-01-30 15:05:00,TRANSFER,346.54,acct_0002105,15570.13,15223.59,acct_0002346,8731.48,9078.02,0
2026-01-30 15:08:00,PAYMENT,3516.34,acct_0002195,9704.2,6187.86,acct_0001909,9937.44,13453.78,0
2026-01-30 15:08:00,DEBIT,956.34,acct_0001099,4277.68,3321.34,acct_0002133,21948.77,22905.11,0
2026-01-30 15:10:00,CASH_OUT,349.15,acct_0000129,783.19,434.04,acct_0001812,7831.99,8181.14,0
2026-01-30 15:10:00,TRANSFER,331.09,acct_0001947,6911.54,6580.45,acct_0001685,4130.18,4461.27,0
2026-01-30 15:14:00,CASH_IN,368.73,acct_0001843,10833.82,10465.09,acct_0001063,8502.05,8870.78,0
2026-01-30 15:14:00,DEBIT,18755.54,acct_0002498,19823.89,1068.35,acct_0001607,47212.08,65967.62,0
2026-01-30 15:15:00,CASH_OUT,5687.77,acct_0002245,5187.77,0.0,acct_0001490,52771.33,58459.1,0
2026-01-30 15:15:00,TRANSFER,566.03,acct_0000418,2266.8,1700.77,acct_0001237,28839.41,29405.44,0
2026-01-30 15:15:00,DEBIT,3674.91,acct_0001653,7727.36,4052.45,acct_0001801,4418.02,8092.94,0
2026-01-30 15:15:00,PAYMENT,172.76,acct_0002165,1351.64,1178.87,acct_0001513,2118.99,2291.76,0
2026-01-30 15:15:00,CASH_IN,1120.89,acct_0002127,20043.52,18922.63,acct_0000930,6901.15,8022.05,0
2026-01-30 15:16:00,PAYMENT,408.59,acct_0001807,4323.14,3914.56,acct_0001730,8480.41,8888.99,0
2026-01-30 15:16:00,PAYMENT,11674.95,acct_0002292,16748.65,5073.7,acct_0001352,14487.1,26162.05,0
2026-01-30 15:16:00,CASH_OUT,135.89,acct_0001429,3398.77,3262.87,acct_0001089,6134.9,6270.79,0
2026-01-30 15:19:00,CASH_OUT,21166.36,acct_0000662,20666.36,0.0,acct_0000194,6681.29,27847.65,0
2026-01-30 15:20:00,DEBIT,419.34,acct_0001864,877.14,457.8,acct_0000196,12734.73,13154.06,0
2026-01-30 15:21:00,CASH_OUT,58.1,acct_0002133,208.05,149.95,acct_0002425,6890.75,6948.85,0
2026-01-30 15:21:00,PAYMENT,112.54,acct_0002207,241.24,128.7,acct_0002282,1658.87,1771.42,0
2026-01-30 15:21:00,TRANSFER,11135.99,acct_0000315,23494.94,12358.96,acct_0001509,167.07,11303.06,0
2026-01-30 15:22:00,TRANSFER,7405.57,acct_0001665,19387.78,11982.21,acct_0002457,16173.54,23579.11,0
2026-01-30 15:22:00,CASH_IN,4811.91,acct_0002385,5866.79,1054.88,acct_0000127,3977.1,8789.01,0
2026-01-30 15:22:00,PAYMENT,2852.3,acct_0001603,4050.03,1197.73,acct_0000662,1066.55,3918.85,0
2026-01-30 15:22:00,CASH_IN,941.31,acct_0002241,16268.19,15326.89,acct_0000246,6210.99,7152.29,0
2026-01-30 15:22:00,CASH_OUT,88.95,acct_0000901,256.82,167.87,acct_0000565,24336.98,24425.93,0
2026-01-30 15:22:00,CASH_OUT,2303.53,acct_0001072,19869.95,17566.42,acct_0001362,12831.73,15135.26,0
2026-01-30 15:25:00,CASH_IN,462.81,acct_0000970,2731.21,2268.4,acct_0000159,17973.03,18435.84,0
2026-01-30 15:25:00,TRANSFER,9160.4,acct_0000862,24209.81,15049.41,acct_0000401,5297.88,14458.29,0
2026-01-30 15:28:00,CASH_OUT,1439.93,acct_0000425,17894.81,16454.88,acct_0000464,4287.55,5727.47,0
2026-01-30 15:29:00,CASH_IN,1867.85,acct_0002157,4449.0,2581.15,acct_0000214,21094.66,22962.51,0
2026-01-30 15:29:00,TRANSFER,74.12,acct_0001997,2361.95,2287.83,acct_0001520,10585.0,10659.12,0
2026-01-30 15:30:00,TRANSFER,316.3,acct_0000547,92.85,0.0,acct_0000113,22982.62,23298.93,0
2026-01-30 15:31:00,CASH_OUT,2342.85,acct_0000585,4508.82,2165.96,acct_0000583,20562.21,22905.07,0
2026-01-30 15:33:00,PAYMENT,6418.15,acct_0000987,25150.31,18732.16,acct_0000177,3294.77,9712.92,0
2026-01-30 15:33:00,CASH_IN,14915.93,acct_0001914,21958.36,7042.43,acct_0000489,6911.25,21827.18,0
2026-01-30 15:33:00,TRANSFER,526.41,acct_0000918,5245.08,4718.67,acct_0000622,3760.19,4286.6,0
2026-01-30 15:33:00,CASH_OUT,2010.4,acct_0002150,3445.03,1434.63,acct_0000847,12329.22,14339.62,0
2026-01-30 15:36:00,PAYMENT,2784.43,acct_0001448,9587.61,6803.17,acct_0000167,28047.31,30831.74,0
2026-01-30 15:38:00,CASH_OUT,12928.47,acct_0002443,16739.67,3811.2,acct_0000154,0.0,12928.47,0
2026-01-30 15:39:00,CASH_OUT,620.82,acct_0001300,2113.24,1492.41,acct_0002319,2834.36,3455.18,0
2026-01-30 15:39:00,PAYMENT,3317.27,acct_0002325,12815.14,9497.86,acct_0000135,35336.3,38653.58,0
2026-01-30 15:40:00,CASH_OUT,4042.88,acct_0000191,12218.35,8175.46,acct_0002379,3367.8,7410.69,0
2026-01-30 15:40:00,TRANSFER,1126.0,acct_0001098,8743.43,7617.43,acct_0001585,4057.77,5183.77,0
2026-01-30 15:42:00,CASH_OUT,5244.35,acct_0000153,10681.71,5437.36,acct_0001064,2856.81,8101.16,0
2026-01-30 15:44:00,PAYMENT,1194.11,acct_0001800,3458.97,2264.86,acct_0002227,6944.63,8138.74,0
2026-01-30 15:45:00,TRANSFER,318.09,acct_0000295,1506.87,1188.78,acct_0001588,4683.37,5001.46,0
2026-01-30 15:45:00,TRANSFER,931.36,acct_0000220,2248.09,1316.74,acct_0000318,30315.8,31247.16,0
2026-01-30 15:46:00,CASH_OUT,6442.09,acct_0000184,31319.74,24877.65,acct_0002386,21099.07,27541.16,0
2026-01-30 15:47:00,PAYMENT,4849.14,acct_0002046,14239.42,9390.28,acct_0000073,23149.8,27998.95,0
2026-01-30 15:47:00,PAYMENT,7131.27,acct_0002357,20808.81,13677.54,acct_0001572,5082.75,12214.02,0
2026-01-30 15:48:00,CASH_OUT,4059.63,acct_0000939,4952.05,892.42,acct_0002404,8117.35,12176.98,0
2026-01-30 15:48:00,CASH_IN,753.81,acct_0000805,2349.3,1595.49,acct_0001348,12456.84,13210.65,0
2026-01-30 15:49:00,PAYMENT,435.43,acct_0000562,13315.75,12880.32,acct_0001217,11430.62,11866.04,0
2026-01-30 15:49:00,TRANSFER,4049.23,acct_0000836,9499.15,5449.92,acct_0001608,12807.92,16857.15,0
2026-01-30 15:50:00,PAYMENT,74.91,acct_0000264,257.6,182.68,acct_0001063,3067.25,3142.16,0
2026-01-30 15:51:00,PAYMENT,565.17,acct_0001647,3687.88,3122.71,acct_0001738,16810.25,17375.42,0
2026-01-30 15:52:00,PAYMENT,5405.44,acct_0002022,9744.82,4339.37,acct_0001300,1569.97,6975.42,0
2026-01-30 15:52:00,CASH_OUT,2499.9,acct_0000826,36523.72,34023.82,acct_0001319,10931.14,13431.04,0
2026-01-30 15:52:00,PAYMENT,335.74,acct_0001484,248.35,0.0,acct_0000169,21808.04,22143.78,0
2026-01-30 15:53:00,PAYMENT,6551.51,acct_0002277,13696.23,7144.72,acct_0001739,12085.52,18637.03,0
2026-01-30 15:53:00,PAYMENT,18530.08,acct_0001013,37090.51,18560.43,acct_0000362,5296.9,23826.98,0
2026-01-30 15:55:00,PAYMENT,565.66,acct_0002389,2347.33,1781.67,acct_0002494,8679.91,9245.57,0
2026-01-30 15:55:00,TRANSFER,33595.41,acct_0002446,40210.22,6614.81,acct_0000121,7789.8,41385.21,0
2026-01-30 15:55:00,PAYMENT,130.52,acct_0000988,656.97,526.45,acct_0000289,14971.25,15101.76,0
2026-01-30 15:56:00,DEBIT,686.78,acct_0002270,4958.57,4271.78,acct_0000671,12609.9,13296.68,0
2026-01-30 15:56:00,CASH_IN,1843.3,acct_0000687,11084.95,9241.65,acct_0001043,15816.01,17659.31,0
2026-01-30 15:58:00,PAYMENT,636.31,acct_0001735,6685.09,6048.78,acct_0001388,6300.56,6936.87,0
2026-01-30 15:58:00,PAYMENT,1109.49,acct_0001840,8885.2,7775.71,acct_0001879,6226.52,7336.01,0
2026-01-30 15:59:00,TRANSFER,744.37,acct_0001517,11994.41,11250.05,acct_0002128,486.56,1230.93,0
2026-01-30 16:01:00,CASH_OUT,2334.61,acct_0001007,9857.41,7522.8,acct_0001794,1530.57,3865.19,0
2026-01-30 16:02:00,CASH_OUT,1711.86,acct_0002347,7493.89,5782.04,acct_0001219,13833.1,15544.96,0
2026-01-30 16:03:00,CASH_OUT,2821.03,acct_0002390,11851.02,9029.99,acct_0001868,8202.96,11023.99,0
2026-01-30 16:03:00,TRANSFER,2906.62,acct_0000472,5799.97,2893.36,acct_0002075,27840.71,30747.32,0
2026-01-30 16:04:00,PAYMENT,236.66,acct_0002324,1285.37,1048.71,acct_0001641,2835.53,3072.19,0
2026-01-30 16:04:00,PAYMENT,488.17,acct_0000721,5157.75,4669.59,acct_0000142,67.95,556.11,0
2026-01-30 16:05:00,DEBIT,3173.08,acct_0000321,8847.7,5674.62,acct_0000698,11151.03,14324.11,0
2026-01-30 16:06:00,CASH_OUT,18100.29,acct_0000135,23550.87,5450.58,acct_0002387,3843.1,21943.39,0
2026-01-30 16:06:00,CASH_OUT,4867.65,acct_0001337,16645.14,11777.49,acct_0000628,2447.01,7314.65,0
2026-01-30 16:08:00,PAYMENT,125.91,acct_0002458,430.28,304.37,acct_0001488,6431.89,6557.8,0
2026-01-30 16:09:00,PAYMENT,2018.49,acct_0000082,6482.04,4463.56,acct_0002377,6418.8,8437.29,0
2026-01-30 16:09:00,PAYMENT,1610.76,acct_0001795,32708.96,31098.2,acct_0001612,0.0,1610.76,0
2026-01-30 16:14:00,DEBIT,5084.78,acct_0001170,13618.78,8534.0,acct_0002371,12225.72,17310.5,0
2026-01-30 16:14:00,TRANSFER,456.25,acct_0001042,1116.03,659.78,acct_0001914,9277.1,9733.35,0
2026-01-30 16:15:00,CASH_OUT,2356.91,acct_0002100,5096.72,2739.82,acct_0001513,6154.34,8511.24,0
2026-01-30 16:16:00,CASH_IN,1436.04,acct_0000587,4705.61,3269.57,acct_0001021,6296.19,7732.23,0
2026-01-30 16:17:00,CASH_IN,405.54,acct_0001510,548.31,142.77,acct_0002297,24282.88,24688.42,0
2026-01-30 16:18:00,TRANSFER,234.87,acct_0002117,874.36,639.5,acct_0000947,17150.14,17385.01,0
2026-01-30 16:19:00,TRANSFER,5090.58,acct_0002327,14123.69,9033.11,acct_0001908,2130.72,7221.3,0
2026-01-30 16:19:00,CASH_OUT,1742.99,acct_0002261,34938.01,33195.02,acct_0002324,5584.86,7327.85,0
2026-01-30 16:19:00,PAYMENT,10833.84,acct_0000130,17161.32,6327.47,acct_0000871,7397.15,18230.99,0
2026-01-30 16:20:00,TRANSFER,2439.23,acct_0000980,8300.19,5860.96,acct_0000861,8765.81,11205.03,0
2026-01-30 16:22:00,TRANSFER,322.76,acct_0001191,421.08,98.32,acct_0000487,3704.82,4027.58,0
2026-01-30 16:23:00,TRANSFER,1979.46,acct_0000137,6904.4,4924.94,acct_0001904,23635.3,25614.76,0
2026-01-30 16:24:00,CASH_OUT,18301.38,acct_0000888,25482.11,7180.73,acct_0001413,25022.67,43324.05,0
2026-01-30 16:25:00,CASH_OUT,5246.41,acct_0001492,6545.84,1299.43,acct_0000980,2463.69,7710.09,0
2026-01-30 16:27:00,PAYMENT,1425.52,acct_0000942,9350.97,7925.45,acct_0001244,32359.52,33785.04,0
2026-01-30 16:27:00,TRANSFER,569.98,acct_0001333,3551.12,2981.14,acct_0000430,16362.62,16932.6,0
2026-01-30 16:27:00,PAYMENT,44.88,acct_0000288,293.92,249.04,acct_0001953,3515.65,3560.53,0
2026-01-30 16:28:00,TRANSFER,1437.79,acct_0001297,10804.72,9366.93,acct_0001332,28514.17,29951.96,0
2026-01-30 16:29:00,CASH_OUT,2949.03,acct_0000008,14044.3,11095.27,acct_0002077,17443.3,20392.33,0
2026-01-30 16:29:00,TRANSFER,1010.49,acct_0000543,13630.5,12620.0,acct_0000807,0.0,1010.49,0
2026-01-30 16:30:00,TRANSFER,642.83,acct_0000194,2528.52,1885.68,acct_0001255,20951.16,21594.0,0
2026-01-30 16:30:00,TRANSFER,1386.23,acct_0002432,7776.05,6389.83,acct_0001035,2593.31,3979.53,0
2026-01-30 16:31:00,PAYMENT,1.83,acct_0000348,1358.01,1356.18,mule_0067,0.0,1.83,1
2026-01-30 16:31:39,CASH_OUT,1264.63,acct_0000348,1356.18,91.55,mule_0067,1.83,1266.46,1
2026-01-30 16:33:00,PAYMENT,5466.47,acct_0002330,11095.63,5629.16,acct_0000522,7451.8,12918.27,0
2026-01-30 16:33:00,TRANSFER,6571.59,acct_0000605,7792.78,1221.19,acct_0001272,9850.59,16422.18,0
2026-01-30 16:34:00,TRANSFER,980.21,acct_0000943,2355.43,1375.22,acct_0001628,7563.59,8543.79,0
2026-01-30 16:34:00,PAYMENT,25887.18,acct_0001025,39884.45,13997.27,acct_0001323,2534.85,28422.03,0
2026-01-30 16:35:00,CASH_OUT,7305.79,acct_0001121,23971.43,16665.64,acct_0000223,12803.59,20109.38,0
2026-01-30 16:36:00,PAYMENT,507.92,acct_0001074,7369.86,6861.93,acct_0000946,28698.92,29206.85,0
2026-01-30 16:36:00,TRANSFER,1247.75,acct_0001925,1671.35,423.6,acct_0000236,14098.13,15345.89,0
2026-01-30 16:37:00,PAYMENT,6957.92,acct_0001687,24034.67,17076.75,acct_0000019,1534.36,8492.28,0
2026-01-30 16:38:00,PAYMENT,5524.4,acct_0000821,10910.43,5386.03,acct_0000040,2303.52,7827.92,0
2026-01-30 16:38:00,PAYMENT,2613.11,acct_0001814,6017.22,3404.1,acct_0000467,5064.86,7677.98,0
2026-01-30 16:39:00,TRANSFER,3256.91,acct_0001409,4257.82,1000.92,acct_0001911,9440.68,12697.59,0
2026-01-30 16:40:00,CASH_IN,10322.89,acct_0001254,10393.21,70.32,acct_0000168,640.57,10963.46,0
2026-01-30 16:42:00,CASH_OUT,376.92,acct_0000765,9189.63,8812.71,acct_0000701,2588.21,2965.14,0
